days,departure_date,now,pageid,price,title,titleid,titleurl,total 
5,2019-05-29,20,P002,10999,【臺灣虎航】曼谷自由行5天-X2Vibe酒店(含稅),0BKK190529IT,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=0BKK190529IT,20
5,2019-05-12,19,P002,28500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90512GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90512GB&sacctNo=23420481,20
4,2019-05-13,18,P002,17388,《沖繩好好玩》玩翻沖繩四日～海洋博．古宇利．OUTLET．瀨長島＜早去午回＞★現金優惠價不含稅,OKACI90513SF,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90513SF&sacctNo=23420481,19
5,2019-05-13,20,P002,19500,長灘島直飛五日小資-東南亞航空XO,KLO05190513A,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190513A&sacctNo=70845312,20
5,2019-05-13,19,P002,21000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90513GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90513GA&sacctNo=23420481,20
10,2019-05-25,14,P002,69900,超值直飛東歐全覽奧捷斯匈湖區、雙堡10天,EE1090525BRA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090525BRA,32
10,2019-05-25,25,P002,71900,飛越克斯16湖溶洞布雷德湖10日,EE1090525BRE,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090525BRE,26
10,2019-05-25,25,P002,71900,浪漫雙國奧地利、捷克米其林、湖區、古堡、遊船10天,EE1090525BRC,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090525BRC,26
4,2019-05-24,24,P002,19388,《沖繩好好玩》玩翻沖繩四日～海洋博．古宇利．OUTLET．瀨長島＜早去午回＞★現金優惠價不含稅,OKACI90524SF,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90524SF&sacctNo=23420481,25
5,2019-05-25,16,P002,27500,醇品北越～下龍灣海濱別墅、公主號、閒情陸龍灣五日(十人出團)、不進購物站、含稅簽,HANVN90525GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90525GB&sacctNo=23420481,17
5,2019-05-25,19,P002,29500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90525GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90525GB&sacctNo=23420481,20
5,2019-05-25,25,P002,31900,【聯營團★愛戀北海道】浪漫小樽、百萬夜景、美蟹三溫泉5日旭函,SPK190525ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190525ITA,26
5,2019-05-25,27,P002,38900,【聯營團★立山黑部】風華北陸絕景‧秘境立山雪壁(上高地)5日,KIX190525PRA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KIX190525PRA,28
4,2019-05-29,24,P002,18388,《沖繩好好玩》玩翻沖繩四日～海洋博．古宇利．OUTLET．瀨長島＜早去午回＞★現金優惠價不含稅,OKACI90529SF,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90529SF&sacctNo=23420481,25
5,2019-05-29,20,P002,19500,長灘島直飛五日小資-東南亞航空XO,KLO05190529A,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190529A&sacctNo=70845312,20
5,2019-05-29,20,P002,21500,長灘島直飛五日超值-東南亞航空XO,KLO05190529B,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190529B&sacctNo=70845312,20
5,2019-05-29,19,P002,22000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90529GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90529GA&sacctNo=23420481,20
5,2019-05-13,20,P002,21500,長灘島直飛五日超值-東南亞航空XO,KLO05190513B,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190513B&sacctNo=70845312,20
4,2019-05-13,18,P002,22888,《沖繩好好玩》HAPPYGO四日～海洋博．萬座毛．瀨長島．A級飯店＜華航早去早回＞,OKACI90513GP,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90513GP&sacctNo=23420481,19
4,2019-05-13,18,P002,22888,《沖繩好好玩》沖繩GO歡樂四日～美國村．海洋博．永旺夢樂城．OUTLET【現金優惠價】早去早回,OKACI90513TS,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90513TS&sacctNo=23420481,19
5,2019-05-13,20,P002,23500,長灘島直飛五日精選-東南亞航空XO,KLO05190513C,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190513C&sacctNo=70845312,20
6,2019-05-26,19,P002,17500,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190526XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190526XWA,20
5,2019-05-26,19,P002,17900,韓國輕鬆遊5日,SEL05KE9526A,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05KE9526A&sacctNo=04618569,20
5,2019-05-26,9,P002,24900,宿霧+薄荷島與鯨同遊全覽5日-XO東南亞航空,CEB05190526C,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190526C&sacctNo=70845312,9
5,2019-05-26,15,P002,26000,迷戀沙巴美人魚島5日(2人成行),BKIMH90526GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKIMH90526GA&sacctNo=23420481,16
5,2019-05-30,20,P002,24900,薄荷島+宿霧與鯨同遊全覽5日-XO東南亞航空,CEB05190530D,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190530D&sacctNo=70845312,20
5,2019-05-29,20,P002,23500,長灘島直飛五日精選-東南亞航空XO,KLO05190529C,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190529C&sacctNo=70845312,20
4,2019-05-29,24,P002,23888,《沖繩好好玩》HAPPYGO四日～海洋博．萬座毛．瀨長島．A級飯店＜華航早去早回＞,OKACI90529GP,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90529GP&sacctNo=23420481,25
4,2019-05-29,24,P002,23888,《沖繩好好玩》沖繩GO歡樂四日～美國村．海洋博．永旺夢樂城．OUTLET【現金優惠價】早去早回,OKACI90529TS,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90529TS&sacctNo=23420481,25
5,2019-05-13,16,P002,24500,撼動北越~下龍灣纜車+摩天輪+陸龍灣五日八國聯軍美食+歐巴馬烤肉米線、不進購物站、含稅簽,HANVN90513GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90513GA&sacctNo=23420481,17
4,2019-05-13,18,P002,26888,《沖繩好好玩》夏戀沖繩四日～海洋博．恐龍森林公園．青洞浮潛．琉球文化村＜早去午回＞,OKACI90513GL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90513GL&sacctNo=23420481,19
10,2019-05-26,16,P002,48900,法老王的呼喚金字塔紅海度假10天,AE1090526RJA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=AE1090526RJA,22
5,2019-05-27,15,P002,28300,汶萊五星帝國酒店．長鼻猴生態５天,BWNBI90527GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90527GA&sacctNo=23420481,16
5,2019-05-27,15,P002,32800,汶萊五星帝國酒店．烏魯淡武廊國家公園５天,BWNBI90527GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90527GB&sacctNo=23420481,16
4,2019-05-30,24,P002,25388,《沖繩好好玩》沖繩GO歡樂四日～美國村．海洋博．永旺夢樂城．OUTLET【現金優惠價】晚去晚回,OKACI90530TS,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90530TS&sacctNo=23420481,25
4,2019-05-30,24,P002,26388,《沖繩好好玩》HAPPYGO四日～海洋博．萬座毛．瀨長島．A級飯店＜華航晚去晚回＞,OKACI90530GP,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90530GP&sacctNo=23420481,25
5,2019-05-30,15,P002,28300,汶萊五星帝國酒店．長鼻猴生態５天,BWNBI90530GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90530GA&sacctNo=23420481,16
4,2019-05-30,24,P002,29388,《沖繩好好玩》夏戀沖繩四日～海洋博．恐龍森林公園．青洞浮潛．琉球文化村＜升等海濱飯店一晚＞＜晚去晚回＞,OKACI90530GL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90530GL&sacctNo=23420481,25
5,2019-05-29,16,P002,24500,撼動北越~下龍灣纜車+摩天輪+陸龍灣五日八國聯軍美食+歐巴馬烤肉米線、不進購物站、含稅簽,HANVN90529GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90529GA&sacctNo=23420481,17
5,2019-05-29,16,P002,27500,醇品北越～下龍灣海濱別墅、公主號、閒情陸龍灣五日(十人出團)、不進購物站、含稅簽,HANVN90529GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90529GB&sacctNo=23420481,17
4,2019-05-29,24,P002,27888,《沖繩好好玩》夏戀沖繩四日～海洋博．恐龍森林公園．青洞浮潛．琉球文化村＜早去午回＞,OKACI90529GL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90529GL&sacctNo=23420481,25
4,2019-05-13,18,P002,27388,《沖繩好好玩》HI翻沖繩四日～海洋博公園．古宇利大橋．古宇利海洋塔～A級飯店A級享樂【華航早去早回】,OKACI90513GH,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90513GH&sacctNo=23420481,19
5,2019-05-13,16,P002,27500,醇品北越～下龍灣海濱別墅、公主號、閒情陸龍灣五日(十人出團)、不進購物站、含稅簽,HANVN90513GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90513GB&sacctNo=23420481,17
5,2019-05-13,15,P002,28300,汶萊五星帝國酒店．長鼻猴生態５天,BWNBI90513GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90513GA&sacctNo=23420481,16
5,2019-05-13,19,P002,28500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90513GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90513GB&sacctNo=23420481,20
5,2019-05-27,0,P002,33900,【聯營團★越後新潟】浪漫花季、小木盆舟、採果樂、閃亮之宿5日,KIJ190527FEA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ190527FEA,35
5,2019-05-28,19,P002,19900,釜濟雙城戀5日,PUS05BX9528Q,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05BX9528Q&sacctNo=04618569,20
5,2019-05-28,19,P002,21000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90528GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90528GA&sacctNo=23420481,20
5,2019-05-30,19,P002,30000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90530GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90530GB&sacctNo=23420481,20
4,2019-05-30,24,P002,30388,《沖繩好好玩》HI翻沖繩四日～海洋博公園．古宇利大橋．古宇利海洋塔～A級飯店A級享樂【華航晚去晚回】,OKACI90530GH,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90530GH&sacctNo=23420481,25
5,2019-05-30,15,P002,32800,汶萊五星帝國酒店．烏魯淡武廊國家公園５天,BWNBI90530GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90530GB&sacctNo=23420481,16
5,2019-05-31,19,P002,17900,韓國輕鬆遊5日,SEL05KE9531C,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05KE9531C&sacctNo=04618569,20
4,2019-05-29,24,P002,28888,《沖繩好好玩》HI翻沖繩四日～海洋博公園．古宇利大橋．古宇利海洋塔～A級飯店A級享樂【華航早去早回】,OKACI90529GH,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90529GH&sacctNo=23420481,25
5,2019-05-29,19,P002,29500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90529GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90529GB&sacctNo=23420481,20
6,2019-05-29,39,P002,38900,【聯營團★越後新潟】小木盆舟、季節採果樂、百選溫泉之宿6日,KIJ190529FEA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ190529FEA,40
10,2019-05-29,26,P002,85900,經典德瑞國王湖少女峰10日,EW1090529CIA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090529CIA,27
5,2019-05-13,15,P002,32800,汶萊五星帝國酒店．烏魯淡武廊國家公園５天,BWNBI90513GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90513GB&sacctNo=23420481,16
5,2019-05-13,21,P002,33900,【聯營團★越後新潟】浪漫花季、小木盆舟、採果樂、閃亮之宿5日,KIJ190513FEA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ190513FEA,40
5,2019-05-28,20,P002,25800,菲悅巴拉望一島一飯店～直飛超值渡假五日遊～東南亞航空XO,PPS05190528A,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=PPS05190528A&sacctNo=70845312,20
5,2019-05-28,19,P002,28500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90528GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90528GB&sacctNo=23420481,20
5,2019-05-28,44,P002,30900,盛世公主號～沖繩．石垣島自主遊五天,OKAMJ90528GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKAMJ90528GA&sacctNo=23420481,150
6,2019-05-31,19,P002,18000,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190531XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190531XWA,20
5,2019-05-31,19,P002,18900,【韓國新玩法5日】,SEL05KE9531B,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05KE9531B&sacctNo=04618569,20
4,2019-05-31,24,P002,25388,《沖繩好好玩》沖繩GO歡樂四日～美國村．海洋博．永旺夢樂城．OUTLET【現金優惠價】晚去晚回,OKACI90531TS,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90531TS&sacctNo=23420481,25
4,2019-05-31,24,P002,26388,《沖繩好好玩》HAPPYGO四日～海洋博．萬座毛．瀨長島．A級飯店＜華航晚去晚回＞,OKACI90531GP,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90531GP&sacctNo=23420481,25
5,2019-05-30,20,P002,10999,【臺灣虎航】曼谷自由行5天-X2Vibe酒店(含稅),0BKK190530IT,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=0BKK190530IT,20
5,2019-05-30,20,P002,11888,【泰獅福】曼谷自由行5天-X2Vibe酒店(含稅),0BKK190530SL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=0BKK190530SL,20
6,2019-05-30,4,P002,22400,長灘島直飛六日精選-台灣虎航,KLO06190530B,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO06190530B&sacctNo=70845312,4
5,2019-05-30,19,P002,22500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90530GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90530GA&sacctNo=23420481,20
5,2019-05-28,25,P002,32900,【聯營團★愛戀北海道】阿寒湖、粉彩芝櫻、螃蟹三溫泉5日旭旭,SPK190528ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190528ITA,26
10,2019-05-28,25,P002,67900,勇闖德古拉探詢玫瑰國度羅馬尼亞保加利亞10天,EE1090528QRC,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090528QRC,26
5,2019-05-31,15,P002,27200,迷戀沙巴美人魚島5日(2人成行),BKIMH90531GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKIMH90531GA&sacctNo=23420481,16
4,2019-05-31,24,P002,29388,《沖繩好好玩》夏戀沖繩四日～海洋博．恐龍森林公園．青洞浮潛．琉球文化村＜升等海濱飯店一晚＞＜晚去晚回＞,OKACI90531GL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90531GL&sacctNo=23420481,25
4,2019-05-31,24,P002,30388,《沖繩好好玩》HI翻沖繩四日～海洋博公園．古宇利大橋．古宇利海洋塔～A級飯店A級享樂【華航晚去晚回】,OKACI90531GH,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90531GH&sacctNo=23420481,25
5,2019-05-31,25,P002,31900,【聯營團★愛戀北海道】米其林料理、浪漫小樽、美蟹溫泉5日函旭,SPK190531ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190531ITA,26
6,2019-05-31,39,P002,38900,【聯營團★越後新潟】小木盆舟、季節採果樂、百選溫泉之宿6日,KIJ190531FEA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ190531FEA,40
9,2019-05-31,15,P002,63900,馬航-珍愛斯里蘭卡全覽9日,CMBMH90531GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=CMBMH90531GA&sacctNo=23420481,20
6,2019-06-01,4,P002,18400,長灘島直飛六日小資-台灣虎航,KLO06190601A,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO06190601A&sacctNo=70845312,4
6,2019-06-01,4,P002,20400,長灘島直飛六日超值-台灣虎航,KLO06190601B,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO06190601B&sacctNo=70845312,4
5,2019-06-01,19,P002,22000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90601GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90601GA&sacctNo=23420481,20
6,2019-06-01,4,P002,22400,長灘島直飛六日精選-台灣虎航,KLO06190601C,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO06190601C&sacctNo=70845312,4
5,2019-06-01,2,P002,25800,菲悅巴拉望一島一飯店～直飛超值渡假五日遊～東南亞航空XO,PPS05190601A,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=PPS05190601A&sacctNo=70845312,35
4,2019-06-01,70,P002,27900,盛世公主號～沖繩自主遊四天,OKAMJ90601GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKAMJ90601GA&sacctNo=23420481,150
5,2019-06-01,19,P002,29500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90601GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90601GB&sacctNo=23420481,20
5,2019-06-01,25,P002,31900,【聯營團★愛戀北海道】浪漫小樽、百萬夜景、美蟹三溫泉5日旭函,SPK190601ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190601ITA,26
5,2019-06-01,27,P002,37900,【前16名收訂者優惠1千】【旗艦東瀛】關東富士美‧米其林三星高尾山.三島大吊橋.忍野八海望富士山‧和風五日,NRTCX90601PA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=NRTCX90601PA&sacctNo=23420481,28
10,2019-06-01,25,P002,74900,超值直飛東歐全覽奧捷斯匈湖區、雙堡10天,EE1090601BRA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090601BRA,26
10,2019-06-01,25,P002,75900,浪漫雙國奧地利、捷克米其林、湖區、古堡、遊船10天,EE1090601BRC,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090601BRC,26
10,2019-06-01,25,P002,76900,飛越克斯16湖溶洞布雷德湖10日,EE1090601BRE,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090601BRE,26
5,2019-06-02,19,P002,17900,韓國輕鬆遊5日,SEL05KE9602A,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05KE9602A&sacctNo=04618569,20
5,2019-06-02,20,P002,19500,長灘島直飛五日小資-東南亞航空XO,KLO05190602A,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190602A&sacctNo=70845312,20
5,2019-06-02,19,P002,21000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90602GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90602GA&sacctNo=23420481,20
5,2019-06-02,20,P002,21500,長灘島直飛五日超值-東南亞航空XO,KLO05190602B,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190602B&sacctNo=70845312,20
5,2019-06-02,20,P002,23500,長灘島直飛五日精選-東南亞航空XO,KLO05190602C,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190602C&sacctNo=70845312,20
5,2019-06-02,19,P002,28500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90602GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90602GB&sacctNo=23420481,20
11,2019-06-02,0,P002,59900,春夏超值奧捷斯匈東歐四國全覽11天,EE1190602HUA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1190602HUA,33
4,2019-06-03,24,P002,17388,《沖繩好好玩》玩翻沖繩四日～海洋博．古宇利．OUTLET．瀨長島＜早去午回＞★現金優惠價不含稅,OKACI90603SF,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90603SF&sacctNo=23420481,25
5,2019-06-03,19,P002,21500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90603GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90603GA&sacctNo=23420481,20
4,2019-06-03,24,P002,22888,《沖繩好好玩》HAPPYGO四日～海洋博．萬座毛．瀨長島．A級飯店＜華航早去早回＞,OKACI90603GP,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90603GP&sacctNo=23420481,25
4,2019-06-03,24,P002,22888,《沖繩好好玩》沖繩GO歡樂四日～美國村．海洋博．永旺夢樂城．OUTLET【現金優惠價】早去早回,OKACI90603TS,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90603TS&sacctNo=23420481,25
5,2019-06-03,20,P002,24900,宿霧+薄荷島與鯨同遊全覽5日-XO東南亞航空,CEB05190603C,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190603C&sacctNo=70845312,20
4,2019-06-03,24,P002,26888,《沖繩好好玩》夏戀沖繩四日～海洋博．恐龍森林公園．青洞浮潛．琉球文化村＜早去午回＞,OKACI90603GL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90603GL&sacctNo=23420481,25
4,2019-06-03,24,P002,27388,《沖繩好好玩》HI翻沖繩四日～海洋博公園．古宇利大橋．古宇利海洋塔～A級飯店A級享樂【華航早去早回】,OKACI90603GH,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90603GH&sacctNo=23420481,25
5,2019-06-03,15,P002,28300,汶萊五星帝國酒店．長鼻猴生態５天,BWNBI90603GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90603GA&sacctNo=23420481,16
5,2019-06-03,19,P002,29000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90603GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90603GB&sacctNo=23420481,20
5,2019-06-03,15,P002,32800,汶萊五星帝國酒店．烏魯淡武廊國家公園５天,BWNBI90603GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90603GB&sacctNo=23420481,16
10,2019-06-03,32,P002,64900,超值三國克斯波16湖國家公園OUTLET10天,EE1090603QRA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090603QRA,33
9,2019-06-03,26,P002,79900,英倫夏日風采深度英國9日【湖區+巴斯+國鐵+愛丁堡】,EW0990603CIA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW0990603CIA,27
4,2019-06-04,24,P002,17388,《沖繩好好玩》玩翻沖繩四日～海洋博．古宇利．OUTLET．瀨長島＜晚去晚回＞★現金優惠價不含稅,OKACI90604SF,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90604SF&sacctNo=23420481,25
4,2019-06-04,24,P002,22888,《沖繩好好玩》HAPPYGO四日～海洋博．萬座毛．瀨長島．A級飯店＜華航晚去晚回＞,OKACI90604GP,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90604GP&sacctNo=23420481,25
4,2019-06-04,24,P002,22888,《沖繩好好玩》沖繩GO歡樂四日～美國村．海洋博．永旺夢樂城．OUTLET【現金優惠價】晚去晚回,OKACI90604TS,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90604TS&sacctNo=23420481,25
4,2019-06-04,24,P002,26888,《沖繩好好玩》夏戀沖繩四日～海洋博．恐龍森林公園．青洞浮潛．琉球文化村＜升等海濱飯店一晚＞＜晚去晚回＞,OKACI90604GL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90604GL&sacctNo=23420481,25
5,2019-06-04,15,P002,27200,迷戀沙巴美人魚島5日(2人成行),BKIMH90604GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKIMH90604GA&sacctNo=23420481,16
4,2019-06-04,24,P002,27388,《沖繩好好玩》HI翻沖繩四日～海洋博公園．古宇利大橋．古宇利海洋塔～A級飯店A級享樂【華航晚去晚回】,OKACI90604GH,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90604GH&sacctNo=23420481,25
5,2019-06-04,54,P002,30900,盛世公主號～沖繩．石垣島自主遊五天,OKAMJ90604GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKAMJ90604GA&sacctNo=23420481,250
10,2019-06-04,21,P002,48900,法老王的呼喚金字塔紅海度假10天,AE1090604RJA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=AE1090604RJA,22
10,2019-06-04,25,P002,67900,勇闖德古拉探詢玫瑰國度羅馬尼亞保加利亞10天,EE1090604QRC,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090604QRC,26
